fmisid,station,time_utc,Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Average air pressure [hPa]
106435,Muonio Oustajärvi,2025-01-11 15:00:00+00:00,-29.7,-30.9,73.0,1.0,1024.7
106435,Muonio Oustajärvi,2025-01-11 16:00:00+00:00,-30.6,-31.8,72.0,1.0,1025.0
106435,Muonio Oustajärvi,2025-01-11 17:00:00+00:00,-31.5,-32.4,72.0,1.2,1025.1
106435,Muonio Oustajärvi,2025-01-11 18:00:00+00:00,-31.7,-32.2,72.0,0.7,1025.0
106435,Muonio Oustajärvi,2025-01-11 19:00:00+00:00,-31.9,-32.5,71.0,1.1,1024.6
106435,Muonio Oustajärvi,2025-01-11 20:00:00+00:00,-30.9,-32.3,72.0,1.5,1023.9
106435,Muonio Oustajärvi,2025-01-11 21:00:00+00:00,-29.6,-30.9,72.0,1.8,1023.0
106435,Muonio Oustajärvi,2025-01-11 22:00:00+00:00,-28.3,-29.7,73.0,0.9,1021.7
106435,Muonio Oustajärvi,2025-01-11 23:00:00+00:00,-26.3,-28.3,74.0,1.1,1020.5
106435,Muonio Oustajärvi,2025-01-12 00:00:00+00:00,-23.5,-26.2,77.0,1.1,1019.3
106435,Muonio Oustajärvi,2025-01-12 01:00:00+00:00,-22.7,-23.7,77.0,2.0,1018.1
106435,Muonio Oustajärvi,2025-01-12 02:00:00+00:00,-23.4,-24.2,77.0,1.1,1017.6
106435,Muonio Oustajärvi,2025-01-12 03:00:00+00:00,-23.9,-24.6,77.0,0.9,1016.9
106435,Muonio Oustajärvi,2025-01-12 04:00:00+00:00,-23.8,-24.7,77.0,0.9,1016.6
106435,Muonio Oustajärvi,2025-01-12 05:00:00+00:00,-23.5,-24.3,77.0,0.8,1016.2
106435,Muonio Oustajärvi,2025-01-12 06:00:00+00:00,-23.6,-24.5,77.0,2.3,1016.7
106435,Muonio Oustajärvi,2025-01-12 07:00:00+00:00,-19.8,-24.2,80.0,1.8,1016.5
106435,Muonio Oustajärvi,2025-01-12 08:00:00+00:00,-19.7,-21.2,79.0,0.7,1016.6
106435,Muonio Oustajärvi,2025-01-12 09:00:00+00:00,-19.3,-21.3,80.0,0.9,1016.5
106435,Muonio Oustajärvi,2025-01-12 10:00:00+00:00,-16.1,-19.3,82.0,1.0,1016.5
106435,Muonio Oustajärvi,2025-01-12 11:00:00+00:00,-12.6,-16.1,86.0,1.1,1016.0
106435,Muonio Oustajärvi,2025-01-12 12:00:00+00:00,-10.8,-12.7,88.0,1.0,1015.5
106435,Muonio Oustajärvi,2025-01-12 13:00:00+00:00,-10.5,-11.6,88.0,1.5,1015.8
106435,Muonio Oustajärvi,2025-01-12 14:00:00+00:00,-9.6,-11.4,89.0,1.7,1016.4
106435,Muonio Oustajärvi,2025-01-12 15:00:00+00:00,-9.0,-12.0,89.0,2.7,1016.7
106435,Muonio Oustajärvi,2025-01-12 16:00:00+00:00,-12.0,-15.3,86.0,1.6,1017.9
106435,Muonio Oustajärvi,2025-01-12 17:00:00+00:00,-14.1,-16.8,85.0,2.7,1018.4
106435,Muonio Oustajärvi,2025-01-12 18:00:00+00:00,-16.2,-17.8,84.0,2.1,1018.9
106435,Muonio Oustajärvi,2025-01-12 19:00:00+00:00,-17.2,-19.1,82.0,3.0,1019.3
106435,Muonio Oustajärvi,2025-01-12 20:00:00+00:00,-18.5,-19.3,82.0,3.2,1019.4
106435,Muonio Oustajärvi,2025-01-12 21:00:00+00:00,-15.4,-18.6,84.0,1.7,1019.2
106435,Muonio Oustajärvi,2025-01-12 22:00:00+00:00,-13.5,-15.8,84.0,1.0,1018.6
106435,Muonio Oustajärvi,2025-01-12 23:00:00+00:00,-11.6,-13.7,87.0,1.7,1017.5
106435,Muonio Oustajärvi,2025-01-13 00:00:00+00:00,-5.3,-12.3,91.0,3.1,1016.2
106435,Muonio Oustajärvi,2025-01-13 01:00:00+00:00,-5.1,-5.5,93.0,3.2,1015.1
106435,Muonio Oustajärvi,2025-01-13 02:00:00+00:00,-4.9,-5.4,92.0,3.3,1014.0
106435,Muonio Oustajärvi,2025-01-13 03:00:00+00:00,-4.6,-4.9,92.0,2.3,1012.9
106435,Muonio Oustajärvi,2025-01-13 04:00:00+00:00,-3.6,-6.3,93.0,2.6,1011.6
106435,Muonio Oustajärvi,2025-01-13 05:00:00+00:00,-2.6,-3.7,93.0,3.9,1010.3
106435,Muonio Oustajärvi,2025-01-13 06:00:00+00:00,-2.1,-2.6,94.0,4.3,1009.0
106435,Muonio Oustajärvi,2025-01-13 07:00:00+00:00,-1.6,-2.1,94.0,4.8,1007.3
106435,Muonio Oustajärvi,2025-01-13 08:00:00+00:00,-0.8,-1.5,95.0,5.1,1005.4
106435,Muonio Oustajärvi,2025-01-13 09:00:00+00:00,-1.2,-1.5,95.0,6.2,1002.8
106435,Muonio Oustajärvi,2025-01-13 10:00:00+00:00,-1.5,-1.8,94.0,7.6,999.9
106435,Muonio Oustajärvi,2025-01-13 11:00:00+00:00,-1.6,-1.8,94.0,7.9,996.9
106435,Muonio Oustajärvi,2025-01-13 12:00:00+00:00,-1.6,-1.8,95.0,8.0,994.6
106435,Muonio Oustajärvi,2025-01-13 13:00:00+00:00,-1.8,-2.2,95.0,8.4,992.1
106435,Muonio Oustajärvi,2025-01-13 14:00:00+00:00,-2.2,-2.3,93.0,7.5,989.9
106435,Muonio Oustajärvi,2025-01-13 15:00:00+00:00,-2.0,-2.2,93.0,8.1,987.6
106435,Muonio Oustajärvi,2025-01-13 16:00:00+00:00,-1.7,-2.0,94.0,8.4,985.8
106435,Muonio Oustajärvi,2025-01-13 17:00:00+00:00,-1.2,-1.7,94.0,8.4,983.4
106435,Muonio Oustajärvi,2025-01-13 18:00:00+00:00,-0.7,-1.2,96.0,8.3,981.5
106435,Muonio Oustajärvi,2025-01-13 19:00:00+00:00,-0.1,-0.7,96.0,7.7,980.1
106435,Muonio Oustajärvi,2025-01-13 20:00:00+00:00,0.7,-0.2,95.0,6.8,979.3
106435,Muonio Oustajärvi,2025-01-13 21:00:00+00:00,0.8,0.7,94.0,6.7,978.9
106435,Muonio Oustajärvi,2025-01-13 22:00:00+00:00,1.0,0.8,94.0,5.1,978.9
106435,Muonio Oustajärvi,2025-01-13 23:00:00+00:00,1.6,1.0,94.0,5.3,979.1
106435,Muonio Oustajärvi,2025-01-14 00:00:00+00:00,2.2,1.6,93.0,3.6,979.7
106435,Muonio Oustajärvi,2025-01-14 01:00:00+00:00,2.1,1.9,94.0,2.7,980.2
106435,Muonio Oustajärvi,2025-01-14 02:00:00+00:00,3.0,1.8,91.0,3.0,980.9
106435,Muonio Oustajärvi,2025-01-14 03:00:00+00:00,2.9,2.4,87.0,2.9,981.9
106435,Muonio Oustajärvi,2025-01-14 04:00:00+00:00,2.6,2.2,89.0,3.3,983.3
106435,Muonio Oustajärvi,2025-01-14 05:00:00+00:00,2.4,1.9,95.0,4.1,985.3
106435,Muonio Oustajärvi,2025-01-14 06:00:00+00:00,2.1,0.4,91.0,4.8,987.2
106435,Muonio Oustajärvi,2025-01-14 07:00:00+00:00,0.4,-0.4,86.0,5.3,989.3
106435,Muonio Oustajärvi,2025-01-14 08:00:00+00:00,-0.5,-0.9,85.0,4.4,991.9
106435,Muonio Oustajärvi,2025-01-14 09:00:00+00:00,-0.7,-1.0,84.0,4.7,994.0
106435,Muonio Oustajärvi,2025-01-14 10:00:00+00:00,-0.8,-0.9,83.0,5.0,996.4
106435,Muonio Oustajärvi,2025-01-14 11:00:00+00:00,-0.8,-1.0,80.0,4.5,998.5
106435,Muonio Oustajärvi,2025-01-14 12:00:00+00:00,-0.7,-1.4,79.0,4.5,1000.4
106435,Muonio Oustajärvi,2025-01-14 13:00:00+00:00,-1.3,-1.9,81.0,3.7,1002.5
106435,Muonio Oustajärvi,2025-01-14 14:00:00+00:00,-1.9,-3.0,84.0,2.8,1004.2
106435,Muonio Oustajärvi,2025-01-14 15:00:00+00:00,-2.9,-4.6,89.0,2.8,1005.8
106435,Muonio Oustajärvi,2025-01-14 16:00:00+00:00,-4.0,-7.1,93.0,2.4,1007.8
106435,Muonio Oustajärvi,2025-01-14 17:00:00+00:00,-5.9,-9.3,93.0,2.0,1009.5
106435,Muonio Oustajärvi,2025-01-14 18:00:00+00:00,-7.9,-9.5,92.0,1.0,1010.9
106435,Muonio Oustajärvi,2025-01-14 19:00:00+00:00,-7.4,-8.6,91.0,1.5,1011.9
106435,Muonio Oustajärvi,2025-01-14 20:00:00+00:00,-7.2,-9.5,91.0,1.6,1012.7
106435,Muonio Oustajärvi,2025-01-14 21:00:00+00:00,-9.4,-11.3,90.0,1.7,1014.0
106435,Muonio Oustajärvi,2025-01-14 22:00:00+00:00,-10.9,-11.7,89.0,2.1,1014.8
106435,Muonio Oustajärvi,2025-01-14 23:00:00+00:00,-11.6,-12.2,88.0,2.1,1015.3
106435,Muonio Oustajärvi,2025-01-15 00:00:00+00:00,-12.1,-12.5,87.0,2.8,1015.6
106435,Muonio Oustajärvi,2025-01-15 01:00:00+00:00,-12.3,-12.8,87.0,2.6,1015.4
106435,Muonio Oustajärvi,2025-01-15 02:00:00+00:00,-12.6,-13.8,86.0,2.4,1015.3
106435,Muonio Oustajärvi,2025-01-15 03:00:00+00:00,-13.5,-14.8,86.0,2.8,1015.2
106435,Muonio Oustajärvi,2025-01-15 04:00:00+00:00,-13.7,-15.4,85.0,3.2,1014.6
106435,Muonio Oustajärvi,2025-01-15 05:00:00+00:00,-5.7,-14.4,90.0,3.7,1012.8
106435,Muonio Oustajärvi,2025-01-15 06:00:00+00:00,-5.6,-6.1,90.0,5.0,1011.1
106435,Muonio Oustajärvi,2025-01-15 07:00:00+00:00,-5.5,-5.9,89.0,5.7,1009.5
106435,Muonio Oustajärvi,2025-01-15 08:00:00+00:00,-4.8,-5.5,87.0,6.7,1008.2
106435,Muonio Oustajärvi,2025-01-15 09:00:00+00:00,-4.6,-5.1,88.0,5.8,1007.0
106435,Muonio Oustajärvi,2025-01-15 10:00:00+00:00,-4.4,-4.7,88.0,6.5,1005.3
106435,Muonio Oustajärvi,2025-01-15 11:00:00+00:00,-3.9,-4.4,88.0,6.3,1002.5
106435,Muonio Oustajärvi,2025-01-15 12:00:00+00:00,-3.8,-3.9,90.0,6.7,1000.1
106435,Muonio Oustajärvi,2025-01-15 13:00:00+00:00,-3.2,-3.9,92.0,6.5,997.5
106435,Muonio Oustajärvi,2025-01-15 14:00:00+00:00,-2.3,-3.3,92.0,6.8,995.3
106435,Muonio Oustajärvi,2025-01-15 15:00:00+00:00,-1.2,-2.3,95.0,5.4,993.9
106435,Muonio Oustajärvi,2025-01-15 16:00:00+00:00,0.0,-1.2,96.0,5.1,992.6
106435,Muonio Oustajärvi,2025-01-15 17:00:00+00:00,0.8,0.1,96.0,3.6,991.7
106435,Muonio Oustajärvi,2025-01-15 18:00:00+00:00,0.9,0.5,96.0,3.0,991.5
106435,Muonio Oustajärvi,2025-01-15 19:00:00+00:00,0.7,0.3,96.0,4.0,991.5
106435,Muonio Oustajärvi,2025-01-15 20:00:00+00:00,0.7,-0.2,96.0,3.2,991.8
106435,Muonio Oustajärvi,2025-01-15 21:00:00+00:00,1.0,-0.3,96.0,4.2,992.2
106435,Muonio Oustajärvi,2025-01-15 22:00:00+00:00,0.9,-1.2,96.0,3.5,992.6
106435,Muonio Oustajärvi,2025-01-15 23:00:00+00:00,1.3,-0.6,94.0,4.2,992.6
106435,Muonio Oustajärvi,2025-01-16 00:00:00+00:00,0.4,-0.8,96.0,4.0,992.4
106435,Muonio Oustajärvi,2025-01-16 01:00:00+00:00,0.4,-0.3,95.0,3.9,992.4
106435,Muonio Oustajärvi,2025-01-16 02:00:00+00:00,1.0,0.1,94.0,3.7,992.9
106435,Muonio Oustajärvi,2025-01-16 03:00:00+00:00,1.1,0.4,93.0,3.4,993.2
106435,Muonio Oustajärvi,2025-01-16 04:00:00+00:00,1.2,0.3,93.0,3.3,992.9
106435,Muonio Oustajärvi,2025-01-16 05:00:00+00:00,1.0,0.5,93.0,3.8,992.3
106435,Muonio Oustajärvi,2025-01-16 06:00:00+00:00,1.9,0.9,93.0,4.5,992.2
106435,Muonio Oustajärvi,2025-01-16 07:00:00+00:00,2.4,1.8,89.0,3.9,992.1
106435,Muonio Oustajärvi,2025-01-16 08:00:00+00:00,3.8,2.1,84.0,5.0,991.7
106435,Muonio Oustajärvi,2025-01-16 09:00:00+00:00,4.1,2.7,83.0,3.6,991.8
106435,Muonio Oustajärvi,2025-01-16 10:00:00+00:00,3.4,2.9,83.0,3.2,992.2
106435,Muonio Oustajärvi,2025-01-16 11:00:00+00:00,3.7,2.3,83.0,3.5,993.0
106435,Muonio Oustajärvi,2025-01-16 12:00:00+00:00,3.7,2.1,85.0,3.0,994.0
106435,Muonio Oustajärvi,2025-01-16 13:00:00+00:00,4.4,3.0,80.0,4.1,994.7
106435,Muonio Oustajärvi,2025-01-16 14:00:00+00:00,4.7,4.3,77.0,4.4,995.7
106435,Muonio Oustajärvi,2025-01-16 15:00:00+00:00,4.5,2.3,83.0,3.1,996.9
106435,Muonio Oustajärvi,2025-01-16 16:00:00+00:00,2.7,1.5,88.0,3.5,998.1
106435,Muonio Oustajärvi,2025-01-16 17:00:00+00:00,1.9,0.8,87.0,4.1,999.3
106435,Muonio Oustajärvi,2025-01-16 18:00:00+00:00,3.1,-0.3,86.0,3.8,1000.2
106435,Muonio Oustajärvi,2025-01-16 19:00:00+00:00,3.2,1.1,82.0,4.0,1000.4
106435,Muonio Oustajärvi,2025-01-16 20:00:00+00:00,3.8,2.1,77.0,4.1,1001.0
106435,Muonio Oustajärvi,2025-01-16 21:00:00+00:00,3.1,0.4,82.0,3.9,1002.1
106435,Muonio Oustajärvi,2025-01-16 22:00:00+00:00,2.7,0.2,84.0,4.2,1002.4
106435,Muonio Oustajärvi,2025-01-16 23:00:00+00:00,3.1,1.2,82.0,3.9,1002.7
106435,Muonio Oustajärvi,2025-01-17 00:00:00+00:00,1.7,0.2,85.0,3.5,1003.5
106435,Muonio Oustajärvi,2025-01-17 01:00:00+00:00,0.9,-1.4,89.0,3.6,1003.8
106435,Muonio Oustajärvi,2025-01-17 02:00:00+00:00,-0.1,-1.3,88.0,3.8,1003.9
106435,Muonio Oustajärvi,2025-01-17 03:00:00+00:00,-0.3,-2.1,88.0,3.6,1003.8
106435,Muonio Oustajärvi,2025-01-17 04:00:00+00:00,-0.1,-1.1,88.0,2.6,1003.4
106435,Muonio Oustajärvi,2025-01-17 05:00:00+00:00,0.6,-1.1,86.0,4.2,1002.4
106435,Muonio Oustajärvi,2025-01-17 06:00:00+00:00,0.4,-0.8,86.0,3.9,1001.0
106435,Muonio Oustajärvi,2025-01-17 07:00:00+00:00,1.0,-0.8,85.0,4.4,1000.4
106435,Muonio Oustajärvi,2025-01-17 08:00:00+00:00,1.9,0.9,83.0,4.0,999.4
106435,Muonio Oustajärvi,2025-01-17 09:00:00+00:00,1.8,1.4,84.0,4.0,998.7
106435,Muonio Oustajärvi,2025-01-17 10:00:00+00:00,2.0,0.9,86.0,2.7,997.9
106435,Muonio Oustajärvi,2025-01-17 11:00:00+00:00,0.8,-0.5,92.0,1.6,997.3
106435,Muonio Oustajärvi,2025-01-17 12:00:00+00:00,2.5,-0.4,93.0,2.0,996.4
106435,Muonio Oustajärvi,2025-01-17 13:00:00+00:00,2.8,2.5,87.0,2.7,995.0
106435,Muonio Oustajärvi,2025-01-17 14:00:00+00:00,3.1,2.2,88.0,3.2,993.9
106435,Muonio Oustajärvi,2025-01-17 15:00:00+00:00,3.6,3.0,87.0,4.1,992.4
106435,Muonio Oustajärvi,2025-01-17 16:00:00+00:00,3.7,3.3,85.0,4.8,991.0
106435,Muonio Oustajärvi,2025-01-17 17:00:00+00:00,3.6,3.3,85.0,5.4,989.2
106435,Muonio Oustajärvi,2025-01-17 18:00:00+00:00,4.4,3.2,83.0,6.2,988.3
106435,Muonio Oustajärvi,2025-01-17 19:00:00+00:00,4.8,4.2,79.0,6.3,986.9
106435,Muonio Oustajärvi,2025-01-17 20:00:00+00:00,5.3,4.6,76.0,6.7,985.3
106435,Muonio Oustajärvi,2025-01-17 21:00:00+00:00,5.3,4.8,74.0,6.2,984.3
106435,Muonio Oustajärvi,2025-01-17 22:00:00+00:00,4.9,4.4,75.0,5.1,983.9
106435,Muonio Oustajärvi,2025-01-17 23:00:00+00:00,4.7,4.4,75.0,3.3,984.0
106435,Muonio Oustajärvi,2025-01-18 00:00:00+00:00,5.2,4.3,73.0,3.6,984.8
106435,Muonio Oustajärvi,2025-01-18 01:00:00+00:00,5.5,4.6,70.0,6.2,986.6
106435,Muonio Oustajärvi,2025-01-18 02:00:00+00:00,4.9,4.1,72.0,7.1,988.7
106435,Muonio Oustajärvi,2025-01-18 03:00:00+00:00,4.6,3.8,63.0,7.9,990.5
106435,Muonio Oustajärvi,2025-01-18 04:00:00+00:00,3.8,2.1,63.0,8.6,992.9
106435,Muonio Oustajärvi,2025-01-18 05:00:00+00:00,2.1,0.9,71.0,8.0,995.2
106435,Muonio Oustajärvi,2025-01-18 06:00:00+00:00,1.1,-0.1,66.0,6.0,997.0
106435,Muonio Oustajärvi,2025-01-18 07:00:00+00:00,0.0,-0.4,59.0,6.8,998.2
106435,Muonio Oustajärvi,2025-01-18 08:00:00+00:00,-0.2,-0.5,58.0,7.4,999.5
106435,Muonio Oustajärvi,2025-01-18 09:00:00+00:00,-0.4,-0.8,59.0,8.8,1000.1
106435,Muonio Oustajärvi,2025-01-18 10:00:00+00:00,-0.4,-0.7,59.0,7.8,1001.5
106435,Muonio Oustajärvi,2025-01-18 11:00:00+00:00,-0.2,-0.7,58.0,6.5,1002.8
106435,Muonio Oustajärvi,2025-01-18 12:00:00+00:00,-0.1,-0.5,58.0,5.6,1003.3
106435,Muonio Oustajärvi,2025-01-18 13:00:00+00:00,-0.2,-0.5,60.0,6.0,1004.3
106435,Muonio Oustajärvi,2025-01-18 14:00:00+00:00,-0.3,-0.9,62.0,5.8,1004.5
106435,Muonio Oustajärvi,2025-01-18 15:00:00+00:00,-0.6,-1.0,64.0,5.0,1005.3
106435,Muonio Oustajärvi,2025-01-18 16:00:00+00:00,-0.6,-1.4,65.0,3.9,1006.2
106435,Muonio Oustajärvi,2025-01-18 17:00:00+00:00,-0.8,-1.1,67.0,3.2,1007.5
106435,Muonio Oustajärvi,2025-01-18 18:00:00+00:00,-0.6,-1.3,68.0,3.5,1008.1
106435,Muonio Oustajärvi,2025-01-18 19:00:00+00:00,-0.5,-1.2,69.0,4.0,1008.5
106435,Muonio Oustajärvi,2025-01-18 20:00:00+00:00,-1.2,-1.5,70.0,3.6,1009.0
106435,Muonio Oustajärvi,2025-01-18 21:00:00+00:00,-1.4,-3.1,74.0,1.5,1008.9
106435,Muonio Oustajärvi,2025-01-18 22:00:00+00:00,-2.2,-3.0,76.0,2.2,1008.9
106435,Muonio Oustajärvi,2025-01-18 23:00:00+00:00,-2.6,-3.4,78.0,2.4,1008.9
106435,Muonio Oustajärvi,2025-01-19 00:00:00+00:00,-2.9,-4.1,80.0,2.2,1008.2
106435,Muonio Oustajärvi,2025-01-19 01:00:00+00:00,-3.3,-4.8,82.0,2.4,1007.7
106435,Muonio Oustajärvi,2025-01-19 02:00:00+00:00,-4.6,-6.6,86.0,1.7,1007.0
106435,Muonio Oustajärvi,2025-01-19 03:00:00+00:00,-4.7,-6.6,87.0,2.0,1006.1
106435,Muonio Oustajärvi,2025-01-19 04:00:00+00:00,-5.4,-5.6,87.0,1.0,1005.4
106435,Muonio Oustajärvi,2025-01-19 05:00:00+00:00,-4.9,-5.5,90.0,0.9,1003.8
106435,Muonio Oustajärvi,2025-01-19 06:00:00+00:00,-4.4,-5.0,91.0,1.7,1002.9
106435,Muonio Oustajärvi,2025-01-19 07:00:00+00:00,-3.6,-4.4,90.0,1.7,1001.8
106435,Muonio Oustajärvi,2025-01-19 08:00:00+00:00,-3.8,-4.2,92.0,1.3,1001.5
106435,Muonio Oustajärvi,2025-01-19 09:00:00+00:00,-3.8,-4.1,93.0,2.0,1001.8
106435,Muonio Oustajärvi,2025-01-19 10:00:00+00:00,-3.7,-4.6,93.0,2.0,1002.5
106435,Muonio Oustajärvi,2025-01-19 11:00:00+00:00,-4.5,-5.6,94.0,2.8,1003.7
106435,Muonio Oustajärvi,2025-01-19 12:00:00+00:00,-4.7,-6.9,93.0,2.4,1005.0
106435,Muonio Oustajärvi,2025-01-19 13:00:00+00:00,-3.3,-4.5,90.0,6.0,1006.6
106435,Muonio Oustajärvi,2025-01-19 14:00:00+00:00,-3.1,-4.0,86.0,5.4,1008.8
106435,Muonio Oustajärvi,2025-01-19 15:00:00+00:00,-3.7,-4.7,81.0,3.8,1010.6
106435,Muonio Oustajärvi,2025-01-19 16:00:00+00:00,-4.1,-4.6,74.0,4.5,1012.4
106435,Muonio Oustajärvi,2025-01-19 17:00:00+00:00,-4.3,-5.1,67.0,6.0,1014.0
106435,Muonio Oustajärvi,2025-01-19 18:00:00+00:00,-5.0,-6.1,66.0,5.0,1015.4
106435,Muonio Oustajärvi,2025-01-19 19:00:00+00:00,-6.0,-7.1,65.0,3.9,1016.2
106435,Muonio Oustajärvi,2025-01-19 20:00:00+00:00,-6.7,-8.1,63.0,4.6,1017.4
106435,Muonio Oustajärvi,2025-01-19 21:00:00+00:00,-7.6,-8.0,68.0,3.3,1018.8
106435,Muonio Oustajärvi,2025-01-19 22:00:00+00:00,-7.8,-9.1,70.0,4.5,1019.8
106435,Muonio Oustajärvi,2025-01-19 23:00:00+00:00,-9.0,-10.3,72.0,3.4,1020.8
106435,Muonio Oustajärvi,2025-01-20 00:00:00+00:00,-10.0,-13.6,77.0,1.6,1022.1
106435,Muonio Oustajärvi,2025-01-20 01:00:00+00:00,-13.4,-15.4,85.0,1.7,1023.7
106435,Muonio Oustajärvi,2025-01-20 02:00:00+00:00,-13.9,-15.9,86.0,1.5,1024.8
106435,Muonio Oustajärvi,2025-01-20 03:00:00+00:00,-15.1,-17.1,86.0,1.4,1025.7
106435,Muonio Oustajärvi,2025-01-20 04:00:00+00:00,-16.8,-19.2,85.0,2.7,1026.7
106435,Muonio Oustajärvi,2025-01-20 05:00:00+00:00,-18.0,-21.2,83.0,1.0,1027.4
106435,Muonio Oustajärvi,2025-01-20 06:00:00+00:00,-21.0,-23.3,81.0,0.8,1028.3
106435,Muonio Oustajärvi,2025-01-20 07:00:00+00:00,-23.2,-24.4,79.0,0.7,1029.2
106435,Muonio Oustajärvi,2025-01-20 08:00:00+00:00,-23.9,-25.6,78.0,1.0,1030.0
106435,Muonio Oustajärvi,2025-01-20 09:00:00+00:00,-24.9,-25.9,77.0,1.4,1030.9
106435,Muonio Oustajärvi,2025-01-20 10:00:00+00:00,-25.0,-26.1,77.0,1.3,1031.6
106435,Muonio Oustajärvi,2025-01-20 11:00:00+00:00,-24.4,-25.1,78.0,0.6,1032.2
106435,Muonio Oustajärvi,2025-01-20 12:00:00+00:00,-24.3,-25.2,77.0,0.9,1032.7
106435,Muonio Oustajärvi,2025-01-20 13:00:00+00:00,-24.7,-25.9,77.0,0.8,1033.1
106435,Muonio Oustajärvi,2025-01-20 14:00:00+00:00,-25.8,-27.2,76.0,1.3,1033.7
106435,Muonio Oustajärvi,2025-01-20 15:00:00+00:00,-27.1,-27.9,76.0,0.8,1034.1
106435,Muonio Oustajärvi,2025-01-20 16:00:00+00:00,-27.7,-29.0,75.0,1.2,1034.4
106435,Muonio Oustajärvi,2025-01-20 17:00:00+00:00,-28.8,-29.8,74.0,0.5,1034.8
106435,Muonio Oustajärvi,2025-01-20 18:00:00+00:00,-29.3,-29.9,74.0,0.5,1035.1
106435,Muonio Oustajärvi,2025-01-20 19:00:00+00:00,-29.6,-30.5,73.0,0.8,1035.5
106435,Muonio Oustajärvi,2025-01-20 20:00:00+00:00,-29.9,-30.6,73.0,0.4,1035.8
106435,Muonio Oustajärvi,2025-01-20 21:00:00+00:00,-30.2,-31.0,73.0,0.6,1036.2
106435,Muonio Oustajärvi,2025-01-20 22:00:00+00:00,-30.5,-31.2,73.0,0.8,1036.3
106435,Muonio Oustajärvi,2025-01-20 23:00:00+00:00,-31.0,-31.4,73.0,0.6,1036.4
106435,Muonio Oustajärvi,2025-01-21 00:00:00+00:00,-31.0,-31.6,72.0,1.1,1036.4
106435,Muonio Oustajärvi,2025-01-21 01:00:00+00:00,-31.3,-31.7,73.0,0.7,1036.6
106435,Muonio Oustajärvi,2025-01-21 02:00:00+00:00,-30.9,-31.5,73.0,0.5,1036.4
106435,Muonio Oustajärvi,2025-01-21 03:00:00+00:00,-30.7,-31.2,73.0,0.6,1036.3
106435,Muonio Oustajärvi,2025-01-21 04:00:00+00:00,-30.4,-30.9,73.0,1.1,1036.3
106435,Muonio Oustajärvi,2025-01-21 05:00:00+00:00,-29.6,-30.5,73.0,1.7,1035.9
106435,Muonio Oustajärvi,2025-01-21 06:00:00+00:00,-29.9,-30.1,73.0,0.9,1035.6
106435,Muonio Oustajärvi,2025-01-21 07:00:00+00:00,-29.8,-30.1,73.0,0.3,1035.3
106435,Muonio Oustajärvi,2025-01-21 08:00:00+00:00,-29.3,-29.8,73.0,0.5,1035.0
106435,Muonio Oustajärvi,2025-01-21 09:00:00+00:00,-28.5,-29.4,74.0,1.0,1034.8
106435,Muonio Oustajärvi,2025-01-21 10:00:00+00:00,-26.4,-28.5,74.0,0.5,1034.5
106435,Muonio Oustajärvi,2025-01-21 11:00:00+00:00,-24.9,-26.5,74.0,0.6,1034.1
106435,Muonio Oustajärvi,2025-01-21 12:00:00+00:00,-23.1,-24.9,76.0,0.6,1033.2
106435,Muonio Oustajärvi,2025-01-21 13:00:00+00:00,-22.3,-23.2,77.0,0.4,1032.4
106435,Muonio Oustajärvi,2025-01-21 14:00:00+00:00,-21.6,-22.4,77.0,0.6,1031.6
106435,Muonio Oustajärvi,2025-01-21 15:00:00+00:00,-20.6,-21.6,79.0,0.6,1031.0
106435,Muonio Oustajärvi,2025-01-21 16:00:00+00:00,-19.1,-20.7,80.0,1.4,1030.1
106435,Muonio Oustajärvi,2025-01-21 17:00:00+00:00,-18.1,-19.0,81.0,0.8,1029.3
106435,Muonio Oustajärvi,2025-01-21 18:00:00+00:00,-17.1,-18.1,82.0,1.1,1028.6
106435,Muonio Oustajärvi,2025-01-21 19:00:00+00:00,-12.9,-17.0,84.0,2.7,1027.4
106435,Muonio Oustajärvi,2025-01-21 20:00:00+00:00,-12.6,-13.0,84.0,2.1,1026.6
106435,Muonio Oustajärvi,2025-01-21 21:00:00+00:00,-12.5,-12.9,84.0,3.1,1025.6
106435,Muonio Oustajärvi,2025-01-21 22:00:00+00:00,-12.2,-12.5,84.0,2.5,1024.8
106435,Muonio Oustajärvi,2025-01-21 23:00:00+00:00,-12.2,-12.5,83.0,2.2,1024.1
106435,Muonio Oustajärvi,2025-01-22 00:00:00+00:00,-12.5,-12.8,83.0,2.4,1023.4
106435,Muonio Oustajärvi,2025-01-22 01:00:00+00:00,-12.7,-13.3,83.0,2.7,1022.2
106435,Muonio Oustajärvi,2025-01-22 02:00:00+00:00,-13.2,-15.2,83.0,1.4,1021.2
106435,Muonio Oustajärvi,2025-01-22 03:00:00+00:00,-15.2,-15.5,83.0,1.4,1020.4
106435,Muonio Oustajärvi,2025-01-22 04:00:00+00:00,-14.8,-15.2,83.0,1.4,1019.7
106435,Muonio Oustajärvi,2025-01-22 05:00:00+00:00,-14.9,-15.1,84.0,0.9,1018.9
106435,Muonio Oustajärvi,2025-01-22 06:00:00+00:00,-14.8,-15.2,84.0,0.6,1018.1
106435,Muonio Oustajärvi,2025-01-22 07:00:00+00:00,-14.4,-14.9,84.0,0.9,1017.2
